c1,c2,sigma_freq,sigma_phase,P,M,delF,delTheta,cost
9.660907678386815,6.947986112298415,0.07422346836644882,0.025154723712104587,2.8697658812893487,125.78463867565948,0.9822024966327552,1.2499059968084536,0.1541083646439784
9.387378645759252,7.879946128946765,0.06882715904934948,0.03267193281075327,2.80068324179588,121.17024997328734,0.9503537308686876,1.3660937949921472,0.10916812843946297
9.35869686625661,7.884040047007938,0.07757632368495043,0.029598317732662416,2.8846296661551305,121.63029589023462,0.9472992573255354,1.4223491920318314,0.16772242059804804
9.691306668405543,8.637093900777035,0.07672630420536737,0.037468124614674345,2.724167264329715,123.67944525681115,0.9465653035580016,1.4454989510865188,0.16418388766357325
9.357585348444221,7.953217047549372,0.08186017992127076,0.032539635088293974,2.8094047105575184,121.51278060893155,0.9677619007964136,1.5338015604114745,0.1572587794434698
9.826275289789377,6.746552239982252,0.07996329324910635,0.021906328264951112,2.9984134988814883,124.15692230926715,0.9830557638811032,1.5421416569657325,0.13923611998636626
9.52168647491461,7.2177542817969895,0.07563250915266342,0.027737946466179834,2.844259435758345,118.98033223823593,0.9991026958982597,1.425716430604797,0.11936087080521735
9.458553004030296,7.209707859674266,0.07604866783826132,0.02707449079344742,2.771978154386384,114.27302292039604,0.9995084068381607,1.2636630679457435,0.1321318081503824
9.543674263042305,7.436767763390032,0.07564989643610964,0.02295518788945264,2.836118628807169,118.04490540905988,0.9983778394125131,1.4012437457981004,0.16328335876138275
9.701645736646556,6.615345647374459,0.08320845921646963,0.02847177086783565,2.6435190779102187,119.9189043470094,0.9639795110075691,1.349898680869843,0.18656876349603632
9.545664864334825,7.627758541551295,0.08108468150024753,0.029294125148999126,2.8811807155961024,109.85702766560667,0.981471681104737,1.5983541351408965,0.12561735730647955
9.346299188334624,6.979821617302678,0.07988904657963221,0.023385612378186114,2.7375158550640033,122.74717064246832,0.9777234490214036,1.282796224123899,0.16406584947021663
9.663070022889737,7.475182846820797,0.0739943309684344,0.0263833343654462,2.829593109053103,118.74609024040265,0.9833383163294573,1.4919236051449036,0.1963294880070663
9.993143130428592,6.580368948877749,0.07969206640651423,0.03206563397211533,2.8838539145056754,124.40704793188783,0.9838427537320131,1.3274764350339003,0.15534654156942626
